Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-18,135.68625463089907,136.28715830330532,134.51478293353117,134.6415252685547,19258000,0.0,0.0
2021-08-19,133.63405183824344,135.53961570540923,133.44965662099676,134.87112426757812,21782000,0.0,0.0
2021-08-20,135.18923187269752,136.73396850393513,134.44370302045837,136.61021423339844,31194000,0.0,0.0
2021-08-23,137.1469807379569,140.03466111895068,136.7871393172412,139.20663452148438,28454000,0.0,0.0
2021-08-24,139.7732232540117,141.2329744351924,139.50185575211535,140.4193572998047,19268000,0.0,0.0
2021-08-25,140.7806911454472,141.341824741107,140.53318261688992,141.2319793701172,15848000,0.0,0.0
2021-08-26,140.90495426101563,141.56847069811133,140.51429180007526,140.59730529785156,20610000,0.0,0.0
2021-08-27,140.80802498950226,143.65097550448485,140.6534497082114,143.1455078125,28780000,0.0,0.0
2021-08-30,143.53913011680282,145.10027812804276,143.30354351577705,143.72850036621094,24434000,0.0,0.0
2021-08-31,144.28169827164098,144.30604262696312,143.42086366606293,143.83486938476562,22448000,0.0,0.0
2021-09-01,144.13559254891564,145.38211473065465,144.01978620619366,144.3498077392578,21936000,0.0,0.0
2021-09-02,144.35030145188327,144.6519894738642,142.33140338864786,142.43280029296875,32342000,0.0,0.0
2021-09-03,142.2275309032074,143.29561871869382,141.5515768361059,142.88259887695312,19850000,0.0,0.0
2021-09-07,142.97702408834243,143.70316843529938,142.76280892746027,143.4203643798828,20124000,0.0,0.0
2021-09-08,143.24093932002557,143.53913870537824,142.14749101432494,142.83436584472656,18344000,0.0,0.0
2021-09-09,142.98298624449183,143.45018552516535,142.3239443398991,142.68527221679688,15314000,0.0,0.0
2021-09-10,143.3527594095321,143.85575474103695,139.89898554290818,140.03616333007812,36840000,0.0,0.0
2021-09-13,141.10325075549363,142.09778971792528,140.40792743020592,141.48397827148438,22094000,0.0,0.0
2021-09-14,142.14300216653925,142.5083191284743,140.9049288006289,141.69468688964844,19674000,0.0,0.0
2021-09-15,141.92034587047308,143.5893371089034,140.50483926490185,143.56846618652344,27408000,0.0,0.0
2021-09-16,143.09234573488894,143.43976475377792,141.55258403645993,142.75387573242188,26190000,0.0,0.0
2021-09-17,142.17783460491887,142.59482844189165,139.63259777917983,139.96063232421875,53384000,0.0,0.0
2021-09-20,137.33782976152003,138.1713318962535,135.50930335941416,137.8925018310547,46518000,0.0,0.0
2021-09-21,138.9163829475588,139.17682965571487,137.45365865964666,138.20416259765625,25332000,0.0,0.0
2021-09-22,138.47352125958687,140.04707658962383,137.7255049630068,139.44717407226562,25056000,0.0,0.0
2021-09-23,140.14700734444057,140.85178028341065,139.56450223418108,140.3741455078125,20952000,0.0,0.0
2021-09-24,139.7006683841793,141.48199265968105,139.40494134337192,141.36717224121094,22984000,0.0,0.0
2021-09-27,139.96508046390346,141.0923226484583,139.23247466834925,140.23098754882812,21882000,0.0,0.0
2021-09-28,137.8284040824961,138.26726988677675,134.55304911456335,135.02024841308594,45772000,0.0,0.0
2021-09-29,136.1633887649954,136.33337456533042,133.06696856123062,133.55255126953125,30848000,0.0,0.0
2021-09-30,133.46109378156822,134.73444764808755,132.75979434055637,132.8790740966797,37996000,0.0,0.0
2021-10-01,133.64597638460512,136.09430565782918,133.27371251142813,135.72898864746094,35360000,0.0,0.0
2021-10-04,135.14996360019026,135.14996360019026,130.2687456594356,132.86268615722656,51202000,0.0,0.0
2021-10-05,133.24190311612455,136.40642658416158,133.24190311612455,135.2120819091797,32404000,0.0,0.0
2021-10-06,133.9466679182205,136.9287829739137,133.74786328140524,136.74488830566406,24364000,0.0,0.0
2021-10-07,138.06398171463513,139.20713499156227,137.82442112636986,138.39500427246094,25110000,0.0,0.0
2021-10-08,138.7448954023833,139.49439818138512,138.38754150524315,138.95216369628906,26526000,0.0,0.0
2021-10-11,138.46161369276228,139.87314649724678,138.03118120304413,138.0858612060547,17954000,0.0,0.0
2021-10-12,138.64846471666394,138.67531176070543,134.95064084375448,135.6355438232422,36332000,0.0,0.0
2021-10-13,136.58336077868037,137.17730237671205,135.70512868134057,136.7617950439453,19654000,0.0,0.0
2021-10-14,138.6425050090624,140.4948903932898,137.99737205172863,140.30950927734375,31894000,0.0,0.0
2021-10-15,140.77024367210296,140.8731270037584,139.9158706357638,140.52520751953125,30274000,0.0,0.0
2021-10-18,140.23547010346928,141.94471687847118,140.2285080728387,141.92681884765625,20396000,0.0,0.0
2021-10-19,142.53268739902532,142.80605707765642,141.74989120835383,142.38308715820312,20164000,0.0,0.0
2021-10-20,142.4834746282006,142.6902423827727,140.5336662301307,140.923828125,23288000,0.0,0.0
2021-10-21,140.92382375689263,141.3085252237838,139.66239184844324,141.04013061523438,26292000,0.0,0.0
2021-10-22,138.32043961687634,139.74489533324115,135.24489058004593,136.7463836669922,50588000,0.0,0.0
2021-10-25,136.7299767883195,137.17729100804232,134.61664423825403,136.62759399414062,34412000,0.0,0.0
2021-10-26,138.4332669195394,139.24786995975754,137.4799844841566,138.47799682617188,49236000,0.0,0.0
2021-10-27,138.5739232713908,147.76380351407678,138.5739232713908,145.34580993652344,85782000,0.0,0.0
2021-10-28,146.2573509847023,146.28070943128387,143.76479238493584,144.97950744628906,36206000,0.0,0.0
2021-10-29,144.21311320485958,147.35825231772012,143.78717039844284,147.16342163085938,43320000,0.0,0.0
2021-11-01,147.1634172065415,147.1634172065415,142.37164420143966,142.6415252685547,46924000,0.0,0.0
2021-11-02,143.7175790873574,145.7349753710847,143.47503043149422,144.56549072265625,33482000,0.0,0.0
2021-11-03,145.0306933261105,145.79462067500373,143.7290060203492,145.7240447998047,27494000,0.0,0.0
2021-11-04,146.24739946483808,148.84085439424976,145.4357692931681,147.3835906982422,38412000,0.0,0.0
2021-11-05,148.28021175879195,149.4313130048457,147.31352090329204,147.96461486816406,38354000,0.0,0.0
2021-11-08,148.93178992552942,149.717088701089,147.5456027447361,148.1425323486328,23052000,0.0,0.0
2021-11-09,148.34332464808358,148.94124016310897,146.36716988424288,148.03070068359375,19530000,0.0,0.0
2021-11-10,146.62067175971072,147.18728095825247,143.67583891098815,145.02374267578125,29970000,0.0,0.0
2021-11-11,145.61618836875664,146.65595774025226,144.7324807186556,144.89749145507812,16518000,0.0,0.0
2021-11-12,145.7414219023862,147.96261282646918,144.54410442186324,147.7916259765625,22360000,0.0,0.0
2021-11-15,148.0128138888314,148.6579468804811,146.69521548950325,147.56698608398438,23508000,0.0,0.0
2021-11-16,147.2663138772627,147.87565086880974,146.43429806230435,146.99444580078125,18904000,0.0,0.0
2021-11-17,147.14501371675408,147.67383983322034,146.36221758754974,147.16439819335938,19594000,0.0,0.0
2021-11-18,147.357741531199,149.68280179442445,147.00287516819563,148.94522094726562,35608000,0.0,0.0
2021-11-19,149.08140810210966,150.0665127051777,148.0113333543638,148.03866577148438,33682000,0.0,0.0
2021-11-22,148.44222970596752,148.9362607986905,145.27622012547388,145.42979431152344,30594000,0.0,0.0
2021-11-23,145.28167796270816,145.78565913696107,143.25583351104024,144.9128875732422,27218000,0.0,0.0
2021-11-24,144.60624064702924,145.3776154159261,143.51230696993352,145.24888610839844,18040000,0.0,0.0
2021-11-26,143.48794462326128,143.6956982806789,140.9968877189269,141.33535766601562,30470000,0.0,0.0
2021-11-29,143.14152480627234,145.42532856050195,143.03565341040385,144.66290283203125,32596000,0.0,0.0
2021-11-30,144.14402073759763,145.12961068972766,140.75733411420325,141.05157470703125,42068000,0.0,0.0
2021-12-01,143.14154110076956,145.08041364111943,140.0719528231363,140.2106170654297,34020000,0.0,0.0
2021-12-02,140.4079350696201,143.00685061279722,139.37860106605632,142.11370849609375,29194000,0.0,0.0
2021-12-03,142.82442958750352,143.53913736505245,139.4645749775624,141.15493774414062,41230000,0.0,0.0
2021-12-06,142.18775536173658,142.99491107333782,139.3144842772671,142.30157470703125,30618000,0.0,0.0
2021-12-07,144.72849505429943,146.65147138237884,144.3616916425472,146.3915252685547,32240000,0.0,0.0
2021-12-08,146.71657583172777,147.50833610285437,145.53318241499792,147.3030548095703,24270000,0.0,0.0
2021-12-09,146.7111291255418,148.21113578396324,146.2379688963119,146.7583465576172,23270000,0.0,0.0
2021-12-10,147.81349321868828,148.0893352086063,145.82939057373193,147.11915588378906,24458000,0.0,0.0
2021-12-13,146.90048511245746,147.0878683952673,144.64998974089033,144.9571533203125,27070000,0.0,0.0
2021-12-14,143.1097132150337,143.61865428968594,140.3731197349768,143.049072265625,38446000,0.0,0.0
2021-12-15,142.55405565208247,145.84630745584366,140.8333723166418,145.56797790527344,36370000,0.0,0.0
2021-12-16,146.29312352006227,146.79660418988783,142.75086080180816,143.58387756347656,33650000,0.0,0.0
2021-12-17,141.650454775955,142.97700201435998,140.45761187456367,140.8800811767578,50416000,0.0,0.0
2021-12-20,139.16538762090593,140.92931449075996,138.49043464154641,140.76280212402344,27192000,0.0,0.0
2021-12-21,141.20664060647124,143.01132338786985,139.66489204159078,142.6171875,28756000,0.0,0.0
2021-12-22,142.2146123219494,145.62664472432934,142.2146123219494,145.54214477539062,26322000,0.0,0.0
2021-12-23,145.62662852917228,147.35973427174727,145.57891055936483,146.0406494140625,26384000,0.0,0.0
2021-12-27,146.37811506733146,147.45962629621818,146.29212868307613,147.0247344970703,15976000,0.0,0.0
2021-12-28,147.35227682053048,147.4149047621,145.18379382357512,145.81251525878906,18200000,0.0,0.0
2021-12-29,145.7702804795471,146.53818189958213,144.7792300344552,145.7807159423828,17788000,0.0,0.0
2021-12-30,145.81947618794408,146.42186627770982,145.12415284676214,145.32891845703125,15688000,0.0,0.0
2021-12-31,145.17932049214818,145.82395297901482,143.98846435546875,143.98846435546875,18136000,0.0,0.0
2022-01-03,144.19023428076133,144.98149407284546,142.85623946691334,144.1271209716797,28646000,0.0,0.0
2022-01-04,144.52920029280338,145.61171257737956,142.8597236345001,143.5386505126953,28400000,0.0,0.0
2022-01-05,143.5590176679192,143.63804201848822,136.8671567890613,136.95362854003906,54618000,0.0,0.0
2022-01-06,136.18177233612653,139.1057340622468,135.74439301975394,136.92630004882812,37348000,0.0,0.0
2022-01-07,137.3219160997479,137.62311869612512,134.9571010729995,136.2001495361328,29760000,0.0,0.0
2022-01-10,134.27272325689333,137.99191881727012,132.3706328222007,137.84280395507812,44408000,0.0,0.0
2022-01-11,137.18425777729487,139.38008818359495,135.87759542546866,138.90293884277344,28730000,0.0,0.0
2022-01-12,140.30851123755903,141.7578269611901,139.85573658432193,140.58734130859375,26108000,0.0,0.0
2022-01-13,140.69618631751152,141.9983893426326,137.5838554108027,137.76080322265625,31436000,0.0,0.0
2022-01-14,136.26178386352225,139.9029560886818,136.18177360151284,138.6489715576172,29662000,0.0,0.0
2022-01-18,135.36318734561587,136.3139823208057,134.63108204024,135.18724060058594,34872000,0.0,0.0
2022-01-19,135.70959909335295,137.13704283674758,134.2105935650116,134.3109893798828,28648000,0.0,0.0
2022-01-20,135.43773450627486,136.8055384078556,132.1718141234269,132.5127716064453,29908000,0.0,0.0
2022-01-21,131.80305590494595,134.06149947079334,129.31099750601808,129.5744171142578,55652000,0.0,0.0
2022-01-24,125.22698178613166,130.4208391313966,123.75779600532923,130.0242156982422,76622000,0.0,0.0
2022-01-25,127.97251572510314,128.62758366714436,125.74636467116437,126.17826843261719,46960000,0.0,0.0
2022-01-26,130.33732824784752,132.20711125940946,126.38403243461616,128.4625701904297,49130000,0.0,0.0
2022-01-27,130.52122172280093,131.86167804427959,128.163853903532,128.23593139648438,31950000,0.0,0.0
2022-01-28,128.88602384065854,132.56149059858544,127.71902674224266,132.55601501464844,34362000,0.0,0.0
2022-01-31,133.36216720262448,134.66535600783968,131.42130805405804,134.49685668945312,39986000,0.0,0.0
2022-02-01,136.77420562188033,136.9715238091807,133.56744001031473,136.8234100341797,68644000,0.0,0.0
2022-02-02,150.34830041833825,150.64302635791938,144.65495244328034,147.11767578125,123200000,0.0,0.0
2022-02-03,144.8368701996138,148.78270339835078,141.81498491185366,142.23695373535156,71518000,0.0,0.0
2022-02-04,142.58932198606118,144.01128992583205,139.67728259555324,142.438720703125,57998000,0.0,0.0
2022-02-07,143.39001945371956,143.39001945371956,138.0719086789492,138.37112426757812,54974000,0.0,0.0
2022-02-08,138.19768576489463,139.16537766922627,136.19718649446398,138.56796264648438,54284000,0.0,0.0
2022-02-09,140.123131603112,141.67483014140282,139.35125630336145,140.7478790283203,40144000,0.0,0.0
2022-02-10,138.87066160001436,140.64103479433624,137.13456768686495,137.79360961914062,39330000,0.0,0.0
2022-02-11,137.7737298036491,138.32690028768508,132.60471793324464,133.48196411132812,39958000,0.0,0.0
2022-02-14,132.4620772368233,135.48743587399645,132.4620772368233,134.71804809570312,34302000,0.0,0.0
2022-02-15,136.75035324045336,137.28515547751059,135.01178714340094,135.79409790039062,26680000,0.0,0.0
2022-02-16,135.83185512996917,137.26277218056524,134.11962050618064,136.91685485839844,25022000,0.0,0.0
2022-02-17,135.43075288338343,136.29606186664606,131.68869992433548,131.74884033203125,38950000,0.0,0.0
2022-02-18,132.6713242741991,133.27074146885232,129.42032894496498,129.62559509277344,45620000,0.0,0.0
2022-02-22,129.06395617131994,131.392489926859,127.45907922134613,129.03961181640625,44990000,0.0,0.0
2022-02-23,130.86365586035953,131.2637526547237,126.76722164847416,126.82736206054688,32786000,0.0,0.0
2022-02-24,124.20858028871129,132.20711169927176,124.20858028871129,131.8999481201172,54456000,0.0,0.0
2022-02-25,132.75583727668248,134.4650842438076,130.9660643296616,133.65792846679688,36406000,0.0,0.0
2022-02-28,132.25682258449942,134.94220988931022,131.80204573364148,134.25186157226562,38864000,0.0,0.0
2022-03-01,134.0744141022468,135.44320400407258,132.42432174461547,133.2622833251953,26496000,0.0,0.0
2022-03-02,133.8254077789069,134.4561161649119,132.27818373169396,133.7692413330078,23520000,0.0,0.0
2022-03-03,135.19916443560246,135.62610831919423,132.23245958696376,133.10125732421875,24604000,0.0,0.0
2022-03-04,132.13504165400857,133.05352910890412,129.5604707332503,131.1201171875,30430000,0.0,0.0
2022-03-07,130.70412780420082,130.94964934342582,125.54207801591977,125.62508392333984,45112000,0.0,0.0
2022-03-08,125.49735791295967,130.46755030555212,124.92528828320194,126.34676361083984,40428000,0.0,0.0
2022-03-09,130.46755674555254,132.93824363151364,129.1260992043819,132.62461853027344,37026000,0.0,0.0
2022-03-10,130.4834530154013,132.47749079965467,130.13206007166875,131.6400146484375,27102000,0.0,0.0
2022-03-11,132.69271069316005,132.99788732505345,128.8587093215417,129.09628295898438,31526000,0.0,0.0
2022-03-14,129.47350129922808,129.63155000686874,124.5281617874985,125.20012664794922,38812000,0.0,0.0
2022-03-15,126.21901155597463,129.08036041319235,124.97099561794094,128.42776489257812,30920000,0.0,0.0
2022-03-16,129.95363304530028,132.53812396756078,127.9670425512533,132.48594665527344,35576000,0.0,0.0
2022-03-17,132.35520308883198,133.28115300948497,131.39694571112145,133.0410919189453,28264000,0.0,0.0
2022-03-18,132.6290633768955,135.43175814024005,131.47001434891624,135.31396484375,44566000,0.0,0.0
2022-03-21,135.35174221676303,136.23296233262303,133.29308959145584,135.2901153564453,26832000,0.0,0.0
2022-03-22,135.29012387121904,140.20912465713957,135.29012387121904,139.03416442871094,35496000,0.0,0.0
2022-03-23,137.8756282677668,138.7563479806744,137.01330712562918,137.451171875,25154000,0.0,0.0
2022-03-24,138.3701587555931,140.774744241902,136.92930647538202,140.72802734375,26396000,0.0,0.0
2022-03-25,141.06996250123396,141.1882563542639,138.90445238492637,140.8284149169922,24126000,0.0,0.0
2022-03-28,140.06052909948124,141.15596457957028,138.97801660618325,140.6122283935547,35050000,0.0,0.0
2022-03-29,141.7971117584103,142.93627598163167,141.19173358311718,141.65594482421875,34318000,0.0,0.0
2022-03-30,141.61070629571088,141.86965133760404,140.7558327304496,141.09231567382812,19884000,0.0,0.0
2022-03-31,141.20612430564725,141.26080430245935,138.19569091666554,138.23843383789062,37524000,0.0,0.0
2022-04-01,138.6683525128137,139.6335568528457,137.48295690375926,139.31497192382812,25942000,0.0,0.0
2022-04-04,139.5217421932521,142.85525028889145,139.47402422501693,142.11915588378906,25942000,0.0,0.0
2022-04-05,142.01727270368926,142.13803890223633,139.54560027411895,139.7528533935547,21418000,0.0,0.0
2022-04-06,137.92283149938373,138.52969608362878,134.7091035718488,135.7339630126953,32468000,0.0,0.0
2022-04-07,135.19916586671314,136.34679370749257,133.427291093324,135.07839965820312,26234000,0.0,0.0
2022-04-08,134.77520697165542,134.86119335955522,132.17281809687512,132.49290466308594,25142000,0.0,0.0
2022-04-11,131.03764238363178,131.30503596272297,127.90145197156235,128.05552673339844,36884000,0.0,0.0
2022-04-12,130.81545134587896,130.81545134587896,126.0331282908182,126.95310974121094,32710000,0.0,0.0
2022-04-13,127.23692285427019,129.55700825541328,126.97946422364538,129.11962890625,27928000,0.0,0.0
2022-04-14,129.70164613267772,129.70164613267772,125.8462585754794,125.97449493408203,31598000,0.0,0.0
2022-04-18,126.24287882733563,127.44814433956209,125.4297546143509,126.91534423828125,20808000,0.0,0.0
2022-04-19,126.93025878807966,129.55600614086566,126.24238284464272,129.23394775390625,26490000,0.0,0.0
2022-04-20,130.1116827057171,130.6156639754592,126.73990588863683,127.27667999267578,31696000,0.0,0.0
2022-04-21,128.47947034252368,129.32290748213728,123.784126604861,124.0704116821289,36446000,0.0,0.0
2022-04-22,124.25480030947274,124.65440417196703,118.21602004799682,118.92227935791016,56884000,0.0,0.0
2022-04-25,118.39096451696345,122.5425642855984,117.80448550569228,122.34027862548828,46128000,0.0,0.0
2022-04-26,121.56543114122859,121.77964629471171,117.80448619401584,117.94265747070312,73054000,0.0,0.0
2022-04-27,113.78708083866559,116.5430515019605,112.06441810822078,113.61312866210938,91820000,0.0,0.0
2022-04-28,115.72098381439348,118.93619817833041,113.43469241008683,117.81591796875,48884000,0.0,0.0
2022-04-29,116.03857291186468,117.21700652937484,113.13598259851811,113.4292221069336,42676000,0.0,0.0
2022-05-02,112.72892220677952,116.04950732140709,111.92872100087676,115.88797760009766,35534000,0.0,0.0
2022-05-03,115.73638152472337,117.73589481701792,115.34274621028139,116.6344985961914,24968000,0.0,0.0
2022-05-04,116.33381848485915,122.12210272950671,114.4297333088977,121.53214263916016,49916000,0.0,0.0
2022-05-05,119.48740413856558,120.31742536153618,114.31989350888618,115.81095123291016,45840000,0.0,0.0
2022-05-06,114.49782667278782,116.87059755047028,113.33579696645342,115.05647277832031,39710000,0.0,0.0
2022-05-09,112.57484853572669,114.39096014652678,111.3328010767772,111.84025573730469,40802000,0.0,0.0
2022-05-10,114.81889108696211,115.5569649081188,112.2274307129591,113.71302032470703,39900000,0.0,0.0
2022-05-11,112.56143941572887,115.6707900738635,112.56143941572887,112.92525482177734,37534000,0.0,0.0
2022-05-12,110.7135080843634,113.61361070595808,109.16976514071062,112.1712646484375,53836000,0.0,0.0
2022-05-13,113.85020267247533,117.17228201605276,112.92774118153335,115.35865783691406,35038000,0.0,0.0
2022-05-16,114.27018049824444,115.47744057508254,113.21054125348216,113.76272583007812,25990000,0.0,0.0
2022-05-17,116.14395018327838,116.20309710957926,114.1852002558248,115.77864074707031,23054000,0.0,0.0
2022-05-18,114.31441707721152,114.71203395774059,110.89044801452674,111.2323989868164,35126000,0.0,0.0
2022-05-19,110.76719271537465,112.33628116950564,109.34422347633978,109.72593688964844,34144000,0.0,0.0
2022-05-20,111.28359390397131,111.51471360522497,105.16578905256166,108.25873565673828,48962000,0.0,0.0
2022-05-23,108.93418162101162,111.47891742677632,108.09272395269684,110.82334899902344,37184000,0.0,0.0
2022-05-24,105.14143154716889,105.82383944668105,101.27710276285752,105.33824920654297,76780000,0.0,0.0
2022-05-25,104.35962182846502,105.86509654225212,103.23735458543719,105.17424011230469,40258000,0.0,0.0
2022-05-26,105.0470049434818,108.00178034089117,104.59769609845556,107.14989471435547,37948000,0.0,0.0
2022-05-27,108.83031513832036,111.64841328108155,108.48786360817178,111.64691925048828,37914000,0.0,0.0
2022-05-31,112.07435232839093,115.04503867354312,111.41033538306635,113.08380126953125,50012000,0.0,0.0
2022-06-01,114.17028434444956,116.4033897404966,112.57484936748612,113.21302032470703,36606000,0.0,0.0
2022-06-02,113.32038560510024,117.19663661757114,112.2731687462602,116.9212875366211,37992000,0.0,0.0
2022-06-03,115.37058337914883,115.62804199780953,112.84175092903219,113.858154296875,26136000,0.0,0.0
2022-06-06,116.00874822020486,118.63549640968621,115.47147364090941,116.12406158447266,33542000,0.0,0.0
2022-06-07,114.79205434263507,116.989378903984,114.36611154434145,116.45110321044922,31590000,0.0,0.0
2022-06-08,116.06542169578397,117.86364301231643,115.90488545172695,116.49534606933594,26108000,0.0,0.0
2022-06-09,115.63400390416722,117.593754839047,114.09175487021218,114.1509017944336,25798000,0.0,0.0
2022-06-10,111.77465117988051,112.6036788681185,109.7080429136277,110.4988021850586,41452000,0.0,0.0
2022-06-13,106.14988045477023,108.14292471325601,105.48636407086114,105.75823211669922,47252000,0.0,0.0
2022-06-14,105.89987976534218,107.28109193364297,105.16926096787583,106.07929992675781,33706000,0.0,0.0
2022-06-15,107.89789521513327,110.7592366013652,107.02761866972331,109.1101303100586,39698000,0.0,0.0
2022-06-16,106.5817954556789,108.00078319480663,104.51121321843314,105.40137481689453,51684000,0.0,0.0
2022-06-17,105.40136989732684,108.05147659913487,104.41975395732656,106.50475311279297,51376000,0.0,0.0
2022-06-21,108.28010528992714,111.81888723637447,107.95257132802011,110.87902069091797,47416000,0.0,0.0
2022-06-22,109.89741119699634,112.67077169829913,109.72444493334895,110.82286071777344,30774000,0.0,0.0
2022-06-23,111.56241762682747,112.07037281853695,109.84174197704682,111.5728530883789,28362000,0.0,0.0
2022-06-24,112.32137558472176,117.37506661936075,112.27912561435399,117.27168273925781,41164000,0.0,0.0
2022-06-27,117.56791536661501,117.87258385206951,114.49285151442062,115.14295959472656,36420000,0.0,0.0
2022-06-28,115.11212598358068,116.61014556573427,111.18120295623152,111.33975219726562,35792000,0.0,0.0
2022-06-29,110.88696913395428,112.48587747066686,110.21151569964985,111.03557586669922,24716000,0.0,0.0
2022-06-30,109.34422830755192,110.22693492689595,106.11360338028334,108.31340789794922,43170000,0.0,0.0
2022-07-01,107.2895480052675,108.59869794593797,106.09421740575625,108.0892562866211,35476000,0.0,0.0
2022-07-05,106.46201582149232,112.70109498865659,105.10117392246606,112.58777618408203,39342000,0.0,0.0
2022-07-06,112.62653640943492,114.90039764525592,110.81141835649464,113.88896179199219,37432000,0.0,0.0
2022-07-07,114.39394751201293,118.4789456409862,114.1489189130433,118.07486724853516,40936000,0.0,0.0
2022-07-08,116.55100004781416,118.9714810761134,116.20457457816983,118.64196014404297,38238000,0.0,0.0
2022-07-11,117.29454017709531,117.29454017709531,114.64293949946308,114.98687744140625,31196000,0.0,0.0
2022-07-12,115.52217279522108,116.27665063504178,113.01223182023313,113.34075927734375,29960000,0.0,0.0
2022-07-13,111.03508353081534,113.51521215372361,110.53856485199321,110.68965911865234,43722000,0.0,0.0
2022-07-14,109.55347196772256,110.43071055457341,107.72692488634439,109.70953369140625,37004000,0.0,0.0
2022-07-15,111.33280749541423,112.46601072737333,110.23886617356108,111.11112976074219,46770000,0.0,0.0
2022-07-18,111.96848409181302,113.00228493162726,107.72394348641585,108.3800048828125,43164600,0.0,20.0
2022-07-19,110.18916255066578,113.34026267093124,108.90685201816059,113.13151550292969,36530900,0.0,0.0
2022-07-20,112.49533397871468,114.71204314608073,111.8094525783725,113.22098541259766,35600400,0.0,0.0
2022-07-21,113.59870820578736,113.86710282329905,110.44760826832274,113.6583480834961,32676200,0.0,0.0
2022-07-22,110.33826974243688,111.67027764679771,105.86509664477052,107.25675201416016,48901200,0.0,0.0
2022-07-25,107.7637157426573,109.21501101992737,105.66629393369345,106.86907958984375,34690900,0.0,0.0
2022-07-26,105.96449581892293,106.56091736406769,103.44957978788972,104.39391326904297,47991000,0.0,0.0
2022-07-27,108.60864471476322,113.23092508976809,107.36609663459588,112.385986328125,59858500,0.0,0.0
2022-07-28,111.70010055972485,113.65834988670439,110.79552195259807,113.53907012939453,32816600,0.0,0.0
2022-07-29,112.40586640822389,116.01422314436486,112.38598139282392,115.62654876708984,37223400,0.0,0.0
2022-08-01,114.61262649976445,116.02415915770047,113.65834299567526,114.17524719238281,26034300,0.0,0.0
2022-08-02,113.32038852193914,115.65637747030199,113.04205895653922,114.44364929199219,20236000,0.0,0.0
2022-08-03,115.02018665944516,117.91284215200236,114.79156206587736,117.37606048583984,28499000,0.0,0.0
2022-08-04,116.7796385900292,118.07188400417878,116.19315197020073,117.48540496826172,21602900,0.0,0.0
2022-08-05,115.53709352991159,117.40588310429622,115.30846134721584,116.76969909667969,19159500,0.0,0.0
2022-08-08,117.68420622961467,119.43371594692631,116.18320611369744,116.6007080078125,19138300,0.0,0.0
2022-08-09,116.44165407509466,116.62058128508184,115.02017890239398,115.9346923828125,19086500,0.0,0.0
2022-08-10,118.07187568523868,120.19911717789559,117.70408634419078,118.98638916015625,30930400,0.0,0.0
2022-08-11,120.55697932327168,120.76572648306302,117.85319358593577,118.13152313232422,24293700,0.0,0.0
2022-08-12,119.54305717056714,120.95458984375,118.74782343653995,120.95458984375,19096300,0.0,0.0
2022-08-15,120.40786995802233,121.57090066231521,119.89097332137867,121.35221099853516,19494800,0.0,0.0
2022-08-16,120.79553720977022,121.70011575045464,119.92078619013373,120.9744644165039,19041200,0.0,0.0
2022-08-17,119.40389712535055,120.56692025061909,118.66830323792476,118.83729553222656,22847000,0.0,0.0
2022-08-18,118.71801169722914,120.09972452798992,118.01224531189828,119.45359802246094,17987700,0.0,0.0
2022-08-19,118.35021534188529,118.43968274595255,116.06393145893726,116.51124572753906,21809500,0.0,0.0
2022-08-22,114.51322065616014,114.94065747155288,113.17127033282841,113.55894470214844,21456600,0.0,0.0
2022-08-23,112.80348911921683,114.32436676767776,112.7537841620611,113.18122100830078,15870400,0.0,0.0
2022-08-24,112.82336019357952,114.09572815238087,112.19711872183203,113.0122299194336,17734600,0.0,0.0
2022-08-25,113.5589460024437,116.02416459980168,113.42972373916109,115.95458221435547,16956800,0.0,0.0
2022-08-26,114.03609078144194,114.43370767328705,109.53309787228136,109.68219757080078,37245700,0.0,0.0
2022-08-29,109.33427887822451,110.28855480933758,108.15137836756828,108.7676773071289,21191200,0.0,0.0
2022-08-30,109.5132132678535,109.84124777365112,107.15734701546133,108.2905502319336,27513300,0.0,0.0
2022-08-31,109.99035034338391,110.18915498957834,107.48536933143176,107.57483673095703,28627000,0.0,0.0
2022-09-01,107.63447452918012,109.79153599276384,106.71996104009087,109.08576965332031,28360900,0.0,0.0
2022-09-02,109.93070194538042,110.07980922071086,106.62055986938213,107.20703887939453,24160700,0.0,0.0
2022-09-06,106.66031728091068,107.38596102460626,105.14937475194523,106.17323303222656,25068300,0.0,0.0
2022-09-07,106.42175688717887,109.32435500287565,106.26271467454318,108.7975082397461,23167000,0.0,0.0
2022-09-08,107.39591727900688,108.94661486636787,106.52116615504382,107.73388671875,24238300,0.0,0.0
2022-09-09,108.41976634749524,110.32831822653726,108.37006139468133,109.99034881591797,23197700,0.0,0.0
2022-09-12,110.3283189403643,110.95456798066284,109.27464067230916,110.1990966796875,22966800,0.0,0.0
2022-09-13,107.15734670246523,107.65436592170875,103.46945742183634,103.69808959960938,38172900,0.0,0.0
2022-09-14,103.94659425535939,104.65236060298048,103.04202326308005,104.37403106689453,26395100,0.0,0.0
2022-09-15,103.40981937681985,104.64242493891439,101.73983446718047,102.29650115966797,34188300,0.0,0.0
2022-09-16,101.46150526483972,102.51518360513103,100.33824453573504,102.1871566772461,42797200,0.0,0.0
2022-09-19,101.14341305743453,102.71399564052905,100.94460839948577,102.4555435180664,23036800,0.0,0.0
